ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2016,8.52,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2016,2.198,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2016,20.056,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2016,20.25,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2016,10.757,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2016,3.682,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2016,2.051,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2016,7.44,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2016,15.707,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Education ~ISIC rev.4 P,,2016,1.62,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2016,2.136,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2016,6.412,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Total,,2016,71.374,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2016,3.385,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2016,1.387,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2016,2.967,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2016,0.366,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2016,0.809,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2016,12.434,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2016,1.609,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2016,6.355,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2016,1.989,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2016,2.845,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2016,13.226,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,,2016,6.256,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2016,5.361,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2016,12.383,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Total,,2017,199.255,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Agriculture,,2017,16.17,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Industry,,2017,48.48,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Services,,2017,134.606,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Total,,2017,126.713,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Agriculture,,2017,12.885,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Industry,,2017,42.898,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Services,,2017,70.93,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Total,,2017,72.542,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Agriculture,,2017,3.285,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Industry,,2017,5.582,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Services,,2017,63.676,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Total,,2017,199.255,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Agriculture,,2017,16.17,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Manufacturing,,2017,11.418,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Construction,,2017,21.061,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2017,16.001,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2017,70.807,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2017,63.799,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Total,,2017,126.713,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Agriculture,,2017,12.885,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Manufacturing,,2017,8.474,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Construction,,2017,20.248,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2017,14.177,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2017,44.983,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2017,25.947,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Total,,2017,72.542,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Agriculture,,2017,3.285,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Manufacturing,,2017,2.944,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Construction,,2017,0.814,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2017,1.824,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2017,25.824,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2017,37.851,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Total,,2017,199.255,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2017,16.17,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2017,13.327,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2017,11.418,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2017,2.674,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2017,21.061,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2017,33.191,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2017,12.377,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2017,10.54,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2017,4.095,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2017,10.603,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2017,29.22,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Education ~ISIC rev.4 P,,2017,7.976,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2017,7.647,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2017,18.956,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Total,,2017,126.713,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2017,12.885,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2017,11.889,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2017,8.474,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2017,2.288,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2017,20.248,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2017,20.559,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2017,10.774,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2017,3.867,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2017,2.076,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2017,7.706,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2017,15.712,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Education ~ISIC rev.4 P,,2017,1.626,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2017,2.164,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2017,6.445,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Total,,2017,72.542,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2017,3.285,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2017,1.438,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2017,2.944,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2017,0.386,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2017,0.814,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2017,12.632,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2017,1.603,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2017,6.674,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2017,2.019,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2017,2.897,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2017,13.508,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,,2017,6.35,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2017,5.483,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2017,12.511,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Total,,2018,201.932,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Agriculture,,2018,16.149,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Industry,,2018,49.22,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Services,,2018,136.563,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Total,,2018,128.018,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Agriculture,,2018,12.865,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Industry,,2018,43.563,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Services,,2018,71.591,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Total,,2018,73.913,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Agriculture,,2018,3.284,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Industry,,2018,5.657,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Services,,2018,64.972,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Total,,2018,201.932,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Agriculture,,2018,16.149,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Manufacturing,,2018,11.353,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Construction,,2018,21.571,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2018,16.296,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2018,72.333,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2018,64.23,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Total,,2018,128.018,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Agriculture,,2018,12.865,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Manufacturing,,2018,8.42,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Construction,,2018,20.73,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2018,14.413,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2018,45.773,,,,
